#stage-02 list
#升级过后，注释需要打开的,63.149,
# 64.4 64.99  是构建机，视情况
##14.185/14.185 no process public
##对于138.32 和138.63 不在我们的vcenter当中
#intergration.properties 中存在的,在总表没有的
#stage-02,apache,192.168.63.29,public,rhel4_64Guest,ST2-SCM-CONTROL-63.219,老的中控,关机放着
###########
#stage-02,for_db,192.168.14.141,public,rhel6_64Guest,ST2-ESB-oracle-14.141
#stage-02,for_db,192.168.63.142,public,rhel6_64Guest,ST2-rmdb-oracle-63.142
#stage-02,for_db,192.168.14.143,public,rhel6_64Guest,ST2-ISdb-oracle-14.143
#stage-02,for_db,192.168.14.134,public,rhel6_64Guest,st2-kettleoracleDB-14.134
###  迁移dev
#stage-02,for_db,192.168.64.100,public,rhel6_64Guest,ST2-monitor-MYSql004-64.100,迁到dev
#stage-02,for_db,192.168.64.3,public,rhel6_64Guest,ST2-NMRS-MYSql001-64.3,关机等待删除
#stage-02,for_db,192.168.64.8,public,rhel6_64Guest,ST2-NMRS-MYSql002-64.8,迁到dev
#stage-02,for_db,192.168.64.9,public,rhel6_64Guest,ST2-NMRS-MYSql003-64.9,迁到dev
########### app db -- no key
#stage-02,for_db,192.168.48.61,public,rhel6_64Guest,ST2-mmpMysql-192.168.48.61
#stage-02,for_db,192.168.48.60,public,rhel6_64Guest,ST2-mmpOracle-192.168.48.60
#stage-02,for_db,192.168.63.63,public,rhel6_64Guest,st2-mmp-oracle-63.63
#stage-02,for_db,192.168.14.153,public,rhel6_64Guest,ST2-robot-oracle-14.153
######## CTMP 工程化
#stage-02,,192.168.15.62,public,rhel6_64Guest,ST2-CTMP-test-15.62
#stage-02,,192.168.64.70,public,rhel5_64Guest,CTMP-Svn-同步-64.70
#stage-02,,192.168.64.4,public,rhel6_64Guest,ST2-Jenkins-64.4
#stage-02,,192.168.64.90,public,debian6_64Guest,CTMP-构建机-64.90
#stage-02,,192.168.64.91,public,debian6_64Guest,CTMP-构建机-64.91
#stage-02,,192.168.64.85,public,debian6_64Guest,CTMP-构建机-正式01-64.85
#stage-02,,192.168.64.98,public,debian6_64Guest,CTMP-构建机-正式01-64.98
#stage-02,,192.168.64.86,public,debian6_64Guest,CTMP-构建机-正式02-64.86
#stage-02,,192.168.64.99,public,debian6_64Guest,CTMP-构建机-正式02-64.99
#stage-02,,192.168.64.111,public,debian6_64Guest,CTMP-构建机-正式03-64.111
#stage-02,,192.168.64.87,public,debian6_64Guest,CTMP-构建机-正式03-64.87
#stage-02,,192.168.64.89,public,debian6_64Guest,CTMP-构建机-正式android-64.89
#stage-02,,192.168.63.9,public,rhel6_64Guest,QA-sonar-63.9
#stage-02,,192.168.63.10,public,rhel6_64Guest,QA-sonar-DB-63.10
##### no key
#stage-02,,192.168.63.156,public,ubuntuGuest,SCM-Bromine-63.156
#stage-02,,192.168.52.96,public,other26xLinuxGuest,SCM-Maven03-52.96
###### 以下第二批
stage-02,apache,192.168.14.181,public,rhel5_64Guest,ST2-apache-29-14.181
stage-02,apache,192.168.14.182,public,rhel5_64Guest,ST2-apache-30-14.182
stage-02,apache,192.168.14.183,public,rhel5_64Guest,ST2-WF-Apache-14.183
stage-02,apache,192.168.14.184,public,rhel5_64Guest,ST2-WF-Apache-14.184
stage-02,apache,192.168.14.185,public,rhel6_64Guest,ST2-OSS-Apache-14.185
stage-02,apache,192.168.14.186,public,rhel6_64Guest,ST2-OSS-Apache-14.186
stage-02,apache,192.168.14.245,public,rhel5_64Guest,ST2-WEB015-14.245
stage-02,apache,192.168.14.246,public,rhel5_64Guest,ST2-WEB016-14.246
stage-02,apache,192.168.52.221,public,rhel6_64Guest,ST2-WEB005-52.221-sj
stage-02,apache,192.168.52.222,public,rhel6_64Guest,ST2-WEB006-52.222-sj
stage-02,apache,192.168.63.245,public,rhel5_64Guest,ST2-INF-WEB01-63.245
